GallusID,GallusBreed,Day,Age,GallusWeight,GallusEggColor,GallusEggWeight,AmountOfFeed,EggsPerDay,GallusCombType,SunLightExposure,GallusClass,GallusLegShanksColor,GallusBeakColor,GallusEarLobesColor,GallusPlumage
Marans101,Marans,5,294,2350,Brown,31.37,108,1,Single,9,Continental,White,White,NULL,Blue Copper
Marans102,Marans,1,466,1840,Brown,49.79,122,1,Single,10,Continental,White,White,NULL,Splash Copper
Marans102,Marans,2,466,1840,Brown,49.79,122,1,Single,10,Continental,White,White,NULL,Splash Copper
Marans102,Marans,3,466,1840,Brown,49.79,122,1,Single,10,Continental,White,White,NULL,Splash Copper
Marans102,Marans,4,466,1840,Brown,49.79,122,1,Single,10,Continental,White,White,NULL,Splash Copper
Marans102,Marans,5,466,1840,Brown,49.79,122,1,Single,10,Continental,White,White,NULL,Splash Copper
Marans103,Marans,1,526,2820,Brown,41.07,120,1,Single,9,Continental,White,White,NULL,Blue
Marans103,Marans,2,526,2820,Brown,41.07,120,1,Single,9,Continental,White,White,NULL,Blue
Marans103,Marans,3,526,2820,Brown,41.07,120,1,Single,9,Continental,White,White,NULL,Blue
Marans103,Marans,4,526,2820,Brown,41.07,120,1,Single,9,Continental,White,White,NULL,Blue
Marans103,Marans,5,526,2820,Brown,41.07,120,1,Single,9,Continental,White,White,NULL,Blue
Marans104,Marans,1,615,2210,Brown,34.07,127,1,Single,9,Continental,White,White,NULL,Splash
Marans104,Marans,2,615,2210,Brown,34.07,127,1,Single,9,Continental,White,White,NULL,Splash
Marans104,Marans,3,615,2210,Brown,34.07,127,1,Single,9,Continental,White,White,NULL,Splash
Marans104,Marans,4,615,2210,Brown,34.07,127,1,Single,9,Continental,White,White,NULL,Splash
Marans104,Marans,5,615,2210,Brown,34.07,127,1,Single,9,Continental,White,White,NULL,Splash
Marans105,Marans,1,55,2190,Brown,38.28,123,1,Single,9,Continental,White,White,NULL,Blue Copper
Marans105,Marans,2,55,2190,Brown,38.28,123,1,Single,9,Continental,White,White,NULL,Blue Copper
Marans105,Marans,3,55,2190,Brown,38.28,123,1,Single,9,Continental,White,White,NULL,Blue Copper
Marans105,Marans,4,55,2190,Brown,38.28,123,1,Single,9,Continental,White,White,NULL,Blue Copper
Marans105,Marans,5,55,2190,Brown,38.28,123,1,Single,9,Continental,White,White,NULL,Blue Copper
Marans106,Marans,1,395,1700,Brown,43.19,113,1,Single,8,Continental,White,White,NULL,Splash Copper
Marans106,Marans,2,395,1700,Brown,43.19,113,1,Single,8,Continental,White,White,NULL,Splash Copper
Marans106,Marans,3,395,1700,Brown,43.19,113,1,Single,8,Continental,White,White,NULL,Splash Copper
Marans106,Marans,4,395,1700,Brown,43.19,113,1,Single,8,Continental,White,White,NULL,Splash Copper
Marans106,Marans,5,395,1700,Brown,43.19,113,1,Single,8,Continental,White,White,NULL,Splash Copper
Marans107,Marans,1,405,2210,Brown,35.58,121,1,Single,7,Continental,White,White,NULL,Splash Copper
Marans107,Marans,2,405,2210,Brown,35.58,121,1,Single,7,Continental,White,White,NULL,Splash Copper
Marans107,Marans,3,405,2210,Brown,35.58,121,1,Single,7,Continental,White,White,NULL,Splash Copper
Marans107,Marans,4,405,2210,Brown,35.58,121,1,Single,7,Continental,White,White,NULL,Splash Copper
Marans107,Marans,5,405,2210,Brown,35.58,121,1,Single,7,Continental,White,White,NULL,Splash Copper
Marans108,Marans,1,350,2810,Brown,44.02,121,1,Single,7,Continental,White,White,NULL,Blue
Marans108,Marans,2,350,2810,Brown,44.02,121,1,Single,7,Continental,White,White,NULL,Blue
Marans108,Marans,3,350,2810,Brown,44.02,121,1,Single,7,Continental,White,White,NULL,Blue
Marans108,Marans,4,350,2810,Brown,44.02,121,1,Single,7,Continental,White,White,NULL,Blue
Marans108,Marans,5,350,2810,Brown,44.02,121,1,Single,7,Continental,White,White,NULL,Blue
Marans109,Marans,1,717,2650,Brown,35.25,128,1,Single,8,Continental,White,White,NULL,Splash Copper
Marans109,Marans,2,717,2650,Brown,35.25,128,1,Single,8,Continental,White,White,NULL,Splash Copper
Marans109,Marans,3,717,2650,Brown,35.25,128,1,Single,8,Continental,White,White,NULL,Splash Copper
Marans109,Marans,4,717,2650,Brown,35.25,128,1,Single,8,Continental,White,White,NULL,Splash Copper
Marans109,Marans,5,717,2650,Brown,35.25,128,1,Single,8,Continental,White,White,NULL,Splash Copper
Marans110,Marans,1,24,1880,Brown,33.49,112,1,Single,8,Continental,White,White,NULL,Splash Copper
Marans110,Marans,2,24,1880,Brown,33.49,112,1,Single,8,Continental,White,White,NULL,Splash Copper
Marans110,Marans,3,24,1880,Brown,33.49,112,1,Single,8,Continental,White,White,NULL,Splash Copper
Marans110,Marans,4,24,1880,Brown,33.49,112,1,Single,8,Continental,White,White,NULL,Splash Copper
Marans110,Marans,5,24,1880,Brown,33.49,112,1,Single,8,Continental,White,White,NULL,Splash Copper
Marans111,Marans,1,559,2900,Brown,50.94,107,1,Single,9,Continental,White,White,NULL,Splash
Marans111,Marans,2,559,2900,Brown,50.94,107,1,Single,9,Continental,White,White,NULL,Splash
Marans111,Marans,3,559,2900,Brown,50.94,107,1,Single,9,Continental,White,White,NULL,Splash
Marans111,Marans,4,559,2900,Brown,50.94,107,1,Single,9,Continental,White,White,NULL,Splash
Marans111,Marans,5,559,2900,Brown,50.94,107,1,Single,9,Continental,White,White,NULL,Splash
Marans112,Marans,1,961,1780,Brown,34.32,127,0,Single,7,Continental,White,White,NULL,Splash Copper
Marans112,Marans,2,961,1780,Brown,34.32,127,0,Single,7,Continental,White,White,NULL,Splash Copper
Marans112,Marans,3,961,1780,Brown,34.32,127,0,Single,7,Continental,White,White,NULL,Splash Copper
Marans112,Marans,4,961,1780,Brown,34.32,127,0,Single,7,Continental,White,White,NULL,Splash Copper
Marans112,Marans,5,961,1780,Brown,34.32,127,0,Single,7,Continental,White,White,NULL,Splash Copper
Marans113,Marans,1,95,2630,Brown,33.47,105,1,Single,8,Continental,White,White,NULL,Blue
Marans113,Marans,2,95,2630,Brown,33.47,105,1,Single,8,Continental,White,White,NULL,Blue
Marans113,Marans,3,95,2630,Brown,33.47,105,1,Single,8,Continental,White,White,NULL,Blue
Marans113,Marans,4,95,2630,Brown,33.47,105,1,Single,8,Continental,White,White,NULL,Blue
Marans113,Marans,5,95,2630,Brown,33.47,105,1,Single,8,Continental,White,White,NULL,Blue
Marans114,Marans,1,206,2360,Brown,34.53,111,1,Single,8,Continental,White,White,NULL,Blue
Marans114,Marans,2,206,2360,Brown,34.53,111,1,Single,8,Continental,White,White,NULL,Blue
Marans114,Marans,3,206,2360,Brown,34.53,111,1,Single,8,Continental,White,White,NULL,Blue
Marans114,Marans,4,206,2360,Brown,34.53,111,1,Single,8,Continental,White,White,NULL,Blue
Marans114,Marans,5,206,2360,Brown,34.53,111,1,Single,8,Continental,White,White,NULL,Blue
Marans115,Marans,1,76,1600,Brown,41.81,110,1,Single,7,Continental,White,White,NULL,Blue
Marans115,Marans,2,76,1600,Brown,41.81,110,1,Single,7,Continental,White,White,NULL,Blue
Marans115,Marans,3,76,1600,Brown,41.81,110,1,Single,7,Continental,White,White,NULL,Blue
Marans115,Marans,4,76,1600,Brown,41.81,110,1,Single,7,Continental,White,White,NULL,Blue
Marans115,Marans,5,76,1600,Brown,41.81,110,1,Single,7,Continental,White,White,NULL,Blue
Marans116,Marans,1,418,2100,Brown,35.14,127,1,Single,7,Continental,White,White,NULL,Blue
Marans116,Marans,2,418,2100,Brown,35.14,127,1,Single,7,Continental,White,White,NULL,Blue
Marans116,Marans,3,418,2100,Brown,35.14,127,1,Single,7,Continental,White,White,NULL,Blue
Marans116,Marans,4,418,2100,Brown,35.14,127,1,Single,7,Continental,White,White,NULL,Blue
Marans116,Marans,5,418,2100,Brown,35.14,127,1,Single,7,Continental,White,White,NULL,Blue
Marans117,Marans,1,461,2940,Brown,39.34,122,1,Single,9,Continental,White,White,NULL,Splash Copper
Marans117,Marans,2,461,2940,Brown,39.34,122,1,Single,9,Continental,White,White,NULL,Splash Copper
Marans117,Marans,3,461,2940,Brown,39.34,122,1,Single,9,Continental,White,White,NULL,Splash Copper
Marans117,Marans,4,461,2940,Brown,39.34,122,1,Single,9,Continental,White,White,NULL,Splash Copper
Marans117,Marans,5,461,2940,Brown,39.34,122,1,Single,9,Continental,White,White,NULL,Splash Copper
Marans118,Marans,1,186,1780,Brown,33.87,123,1,Single,7,Continental,White,White,NULL,Blue
Marans118,Marans,2,186,1780,Brown,33.87,123,1,Single,7,Continental,White,White,NULL,Blue
Marans118,Marans,3,186,1780,Brown,33.87,123,1,Single,7,Continental,White,White,NULL,Blue
Marans118,Marans,4,186,1780,Brown,33.87,123,1,Single,7,Continental,White,White,NULL,Blue
Marans118,Marans,5,186,1780,Brown,33.87,123,1,Single,7,Continental,White,White,NULL,Blue
Marans119,Marans,1,383,2390,Brown,50.31,122,1,Single,10,Continental,White,White,NULL,Blue
Marans119,Marans,2,383,2390,Brown,50.31,122,1,Single,10,Continental,White,White,NULL,Blue
Marans119,Marans,3,383,2390,Brown,50.31,122,1,Single,10,Continental,White,White,NULL,Blue
Marans119,Marans,4,383,2390,Brown,50.31,122,1,Single,10,Continental,White,White,NULL,Blue
Marans119,Marans,5,383,2390,Brown,50.31,122,1,Single,10,Continental,White,White,NULL,Blue
Marans120,Marans,1,200,1710,Brown,30.46,105,1,Single,9,Continental,White,White,NULL,Blue Copper
Marans120,Marans,2,200,1710,Brown,30.46,105,1,Single,9,Continental,White,White,NULL,Blue Copper
Marans120,Marans,3,200,1710,Brown,30.46,105,1,Single,9,Continental,White,White,NULL,Blue Copper
Marans120,Marans,4,200,1710,Brown,30.46,105,1,Single,9,Continental,White,White,NULL,Blue Copper
Marans120,Marans,5,200,1710,Brown,30.46,105,1,Single,9,Continental,White,White,NULL,Blue Copper
Marans121,Marans,1,146,1650,Brown,33.33,112,1,Single,10,Continental,White,White,NULL,Splash
Marans121,Marans,2,146,1650,Brown,33.33,112,1,Single,10,Continental,White,White,NULL,Splash
Marans121,Marans,3,146,1650,Brown,33.33,112,1,Single,10,Continental,White,White,NULL,Splash
Marans121,Marans,4,146,1650,Brown,33.33,112,1,Single,10,Continental,White,White,NULL,Splash
Marans121,Marans,5,146,1650,Brown,33.33,112,1,Single,10,Continental,White,White,NULL,Splash
Marans122,Marans,1,262,2060,Brown,48.09,112,1,Single,10,Continental,White,White,NULL,Splash
Marans122,Marans,2,262,2060,Brown,48.09,112,1,Single,10,Continental,White,White,NULL,Splash
Marans122,Marans,3,262,2060,Brown,48.09,112,1,Single,10,Continental,White,White,NULL,Splash
Marans122,Marans,4,262,2060,Brown,48.09,112,1,Single,10,Continental,White,White,NULL,Splash
Marans122,Marans,5,262,2060,Brown,48.09,112,1,Single,10,Continental,White,White,NULL,Splash
Marans123,Marans,1,35,2170,Brown,53.58,107,1,Single,7,Continental,White,White,NULL,Splash Copper
Marans123,Marans,2,35,2170,Brown,53.58,107,1,Single,7,Continental,White,White,NULL,Splash Copper
Marans123,Marans,3,35,2170,Brown,53.58,107,1,Single,7,Continental,White,White,NULL,Splash Copper
Marans123,Marans,4,35,2170,Brown,53.58,107,1,Single,7,Continental,White,White,NULL,Splash Copper
Marans123,Marans,5,35,2170,Brown,53.58,107,1,Single,7,Continental,White,White,NULL,Splash Copper
Marans124,Marans,1,147,2730,Brown,37.64,129,1,Single,8,Continental,White,White,NULL,Splash
Marans124,Marans,2,147,2730,Brown,37.64,129,1,Single,8,Continental,White,White,NULL,Splash
Marans124,Marans,3,147,2730,Brown,37.64,129,1,Single,8,Continental,White,White,NULL,Splash
Marans124,Marans,4,147,2730,Brown,37.64,129,1,Single,8,Continental,White,White,NULL,Splash
Marans124,Marans,5,147,2730,Brown,37.64,129,1,Single,8,Continental,White,White,NULL,Splash
Marans125,Marans,1,639,1590,Brown,40.49,105,1,Single,7,Continental,White,White,NULL,Splash
Marans125,Marans,2,639,1590,Brown,40.49,105,1,Single,7,Continental,White,White,NULL,Splash
Marans125,Marans,3,639,1590,Brown,40.49,105,1,Single,7,Continental,White,White,NULL,Splash
Marans125,Marans,4,639,1590,Brown,40.49,105,1,Single,7,Continental,White,White,NULL,Splash
Marans125,Marans,5,639,1590,Brown,40.49,105,1,Single,7,Continental,White,White,NULL,Splash
Marans126,Marans,1,266,1700,Brown,53.94,129,1,Single,7,Continental,White,White,NULL,Splash Copper
Marans126,Marans,2,266,1700,Brown,53.94,129,1,Single,7,Continental,White,White,NULL,Splash Copper
Marans126,Marans,3,266,1700,Brown,53.94,129,1,Single,7,Continental,White,White,NULL,Splash Copper
Marans126,Marans,4,266,1700,Brown,53.94,129,1,Single,7,Continental,White,White,NULL,Splash Copper
Marans126,Marans,5,266,1700,Brown,53.94,129,1,Single,7,Continental,White,White,NULL,Splash Copper
Marans127,Marans,1,160,2970,Brown,30.8,108,1,Single,9,Continental,White,White,NULL,Splash Copper
Marans127,Marans,2,160,2970,Brown,30.8,108,1,Single,9,Continental,White,White,NULL,Splash Copper
Marans127,Marans,3,160,2970,Brown,30.8,108,1,Single,9,Continental,White,White,NULL,Splash Copper
Marans127,Marans,4,160,2970,Brown,30.8,108,1,Single,9,Continental,White,White,NULL,Splash Copper
Marans127,Marans,5,160,2970,Brown,30.8,108,1,Single,9,Continental,White,White,NULL,Splash Copper
Marans128,Marans,1,707,1920,Brown,52.32,128,1,Single,9,Continental,White,White,NULL,Splash Copper
Marans128,Marans,2,707,1920,Brown,52.32,128,1,Single,9,Continental,White,White,NULL,Splash Copper
Marans128,Marans,3,707,1920,Brown,52.32,128,1,Single,9,Continental,White,White,NULL,Splash Copper
Marans128,Marans,4,707,1920,Brown,52.32,128,1,Single,9,Continental,White,White,NULL,Splash Copper
Marans128,Marans,5,707,1920,Brown,52.32,128,1,Single,9,Continental,White,White,NULL,Splash Copper
Marans129,Marans,1,475,2490,Brown,53.9,116,1,Single,9,Continental,White,White,NULL,Blue
Marans129,Marans,2,475,2490,Brown,53.9,116,1,Single,9,Continental,White,White,NULL,Blue
Marans129,Marans,3,475,2490,Brown,53.9,116,1,Single,9,Continental,White,White,NULL,Blue
Marans129,Marans,4,475,2490,Brown,53.9,116,1,Single,9,Continental,White,White,NULL,Blue
Marans129,Marans,5,475,2490,Brown,53.9,116,1,Single,9,Continental,White,White,NULL,Blue
Marans130,Marans,1,567,2030,Brown,45.05,124,1,Single,7,Continental,White,White,NULL,Blue
Marans130,Marans,2,567,2030,Brown,45.05,124,1,Single,7,Continental,White,White,NULL,Blue
Marans130,Marans,3,567,2030,Brown,45.05,124,1,Single,7,Continental,White,White,NULL,Blue
Marans130,Marans,4,567,2030,Brown,45.05,124,1,Single,7,Continental,White,White,NULL,Blue
Marans130,Marans,5,567,2030,Brown,45.05,124,1,Single,7,Continental,White,White,NULL,Blue
Marans131,Marans,1,661,2940,Brown,52.02,125,1,Single,7,Continental,White,White,NULL,Splash
Marans131,Marans,2,661,2940,Brown,52.02,125,1,Single,7,Continental,White,White,NULL,Splash
Marans131,Marans,3,661,2940,Brown,52.02,125,1,Single,7,Continental,White,White,NULL,Splash
Marans131,Marans,4,661,2940,Brown,52.02,125,1,Single,7,Continental,White,White,NULL,Splash
Marans131,Marans,5,661,2940,Brown,52.02,125,1,Single,7,Continental,White,White,NULL,Splash
Marans132,Marans,1,288,2990,Brown,54.23,125,1,Single,10,Continental,White,White,NULL,Splash
Marans132,Marans,2,288,2990,Brown,54.23,125,1,Single,10,Continental,White,White,NULL,Splash
Marans132,Marans,3,288,2990,Brown,54.23,125,1,Single,10,Continental,White,White,NULL,Splash
Marans132,Marans,4,288,2990,Brown,54.23,125,1,Single,10,Continental,White,White,NULL,Splash
Marans132,Marans,5,288,2990,Brown,54.23,125,1,Single,10,Continental,White,White,NULL,Splash
Marans133,Marans,1,753,2810,Brown,33.72,112,1,Single,8,Continental,White,White,NULL,Splash
Marans133,Marans,2,753,2810,Brown,33.72,112,1,Single,8,Continental,White,White,NULL,Splash
Marans133,Marans,3,753,2810,Brown,33.72,112,1,Single,8,Continental,White,White,NULL,Splash
Marans133,Marans,4,753,2810,Brown,33.72,112,1,Single,8,Continental,White,White,NULL,Splash
Marans133,Marans,5,753,2810,Brown,33.72,112,1,Single,8,Continental,White,White,NULL,Splash
Marans134,Marans,1,853,2840,Brown,45.95,127,1,Single,8,Continental,White,White,NULL,Blue
Marans134,Marans,2,853,2840,Brown,45.95,127,1,Single,8,Continental,White,White,NULL,Blue
Marans134,Marans,3,853,2840,Brown,45.95,127,1,Single,8,Continental,White,White,NULL,Blue
Marans134,Marans,4,853,2840,Brown,45.95,127,1,Single,8,Continental,White,White,NULL,Blue
Marans134,Marans,5,853,2840,Brown,45.95,127,1,Single,8,Continental,White,White,NULL,Blue
Marans135,Marans,1,71,1870,Brown,36.41,105,1,Single,7,Continental,White,White,NULL,Blue
Marans135,Marans,2,71,1870,Brown,36.41,105,1,Single,7,Continental,White,White,NULL,Blue
Marans135,Marans,3,71,1870,Brown,36.41,105,1,Single,7,Continental,White,White,NULL,Blue
Marans135,Marans,4,71,1870,Brown,36.41,105,1,Single,7,Continental,White,White,NULL,Blue
Marans135,Marans,5,71,1870,Brown,36.41,105,1,Single,7,Continental,White,White,NULL,Blue
Marans136,Marans,1,863,1970,Brown,48.22,106,1,Single,8,Continental,White,White,NULL,Blue Copper
Marans136,Marans,2,863,1970,Brown,48.22,106,1,Single,8,Continental,White,White,NULL,Blue Copper
Marans136,Marans,3,863,1970,Brown,48.22,106,1,Single,8,Continental,White,White,NULL,Blue Copper
Marans136,Marans,4,863,1970,Brown,48.22,106,1,Single,8,Continental,White,White,NULL,Blue Copper
Marans136,Marans,5,863,1970,Brown,48.22,106,1,Single,8,Continental,White,White,NULL,Blue Copper
Marans137,Marans,1,521,1930,Brown,31.14,106,1,Single,8,Continental,White,White,NULL,Blue Copper
Marans137,Marans,2,521,1930,Brown,31.14,106,1,Single,8,Continental,White,White,NULL,Blue Copper
Marans137,Marans,3,521,1930,Brown,31.14,106,1,Single,8,Continental,White,White,NULL,Blue Copper
Marans137,Marans,4,521,1930,Brown,31.14,106,1,Single,8,Continental,White,White,NULL,Blue Copper
Marans137,Marans,5,521,1930,Brown,31.14,106,1,Single,8,Continental,White,White,NULL,Blue Copper
Marans138,Marans,1,61,2540,Brown,36.49,112,1,Single,7,Continental,White,White,NULL,Blue
Marans138,Marans,2,61,2540,Brown,36.49,112,1,Single,7,Continental,White,White,NULL,Blue
Marans138,Marans,3,61,2540,Brown,36.49,112,1,Single,7,Continental,White,White,NULL,Blue
Marans138,Marans,4,61,2540,Brown,36.49,112,1,Single,7,Continental,White,White,NULL,Blue
Marans138,Marans,5,61,2540,Brown,36.49,112,1,Single,7,Continental,White,White,NULL,Blue
Marans139,Marans,1,117,1650,Brown,32.33,119,1,Single,8,Continental,White,White,NULL,Blue
Marans139,Marans,2,117,1650,Brown,32.33,119,1,Single,8,Continental,White,White,NULL,Blue
Marans139,Marans,3,117,1650,Brown,32.33,119,1,Single,8,Continental,White,White,NULL,Blue
Marans139,Marans,4,117,1650,Brown,32.33,119,1,Single,8,Continental,White,White,NULL,Blue
Marans139,Marans,5,117,1650,Brown,32.33,119,1,Single,8,Continental,White,White,NULL,Blue
Marans140,Marans,1,907,1700,Brown,36.28,115,1,Single,8,Continental,White,White,NULL,Blue Copper
Marans140,Marans,2,907,1700,Brown,36.28,115,1,Single,8,Continental,White,White,NULL,Blue Copper
Marans140,Marans,3,907,1700,Brown,36.28,115,1,Single,8,Continental,White,White,NULL,Blue Copper
Marans140,Marans,4,907,1700,Brown,36.28,115,1,Single,8,Continental,White,White,NULL,Blue Copper
Marans140,Marans,5,907,1700,Brown,36.28,115,1,Single,8,Continental,White,White,NULL,Blue Copper
Marans141,Marans,1,964,1680,Brown,37.15,128,0,Single,7,Continental,White,White,NULL,Splash
Marans141,Marans,2,964,1680,Brown,37.15,128,0,Single,7,Continental,White,White,NULL,Splash
Marans141,Marans,3,964,1680,Brown,37.15,128,0,Single,7,Continental,White,White,NULL,Splash
Marans141,Marans,4,964,1680,Brown,37.15,128,0,Single,7,Continental,White,White,NULL,Splash
Marans141,Marans,5,964,1680,Brown,37.15,128,0,Single,7,Continental,White,White,NULL,Splash
Marans142,Marans,1,769,2160,Brown,36.78,120,1,Single,9,Continental,White,White,NULL,Splash Copper
Marans142,Marans,2,769,2160,Brown,36.78,120,1,Single,9,Continental,White,White,NULL,Splash Copper
Marans142,Marans,3,769,2160,Brown,36.78,120,1,Single,9,Continental,White,White,NULL,Splash Copper
Marans142,Marans,4,769,2160,Brown,36.78,120,1,Single,9,Continental,White,White,NULL,Splash Copper
Marans142,Marans,5,769,2160,Brown,36.78,120,1,Single,9,Continental,White,White,NULL,Splash Copper
Marans143,Marans,1,361,1930,Brown,49.42,123,1,Single,10,Continental,White,White,NULL,Blue Copper
Marans143,Marans,2,361,1930,Brown,49.42,123,1,Single,10,Continental,White,White,NULL,Blue Copper
Marans143,Marans,3,361,1930,Brown,49.42,123,1,Single,10,Continental,White,White,NULL,Blue Copper
Marans143,Marans,4,361,1930,Brown,49.42,123,1,Single,10,Continental,White,White,NULL,Blue Copper
Marans143,Marans,5,361,1930,Brown,49.42,123,1,Single,10,Continental,White,White,NULL,Blue Copper
Marans144,Marans,1,421,1750,Brown,49.74,109,1,Single,7,Continental,White,White,NULL,Splash
Marans144,Marans,2,421,1750,Brown,49.74,109,1,Single,7,Continental,White,White,NULL,Splash
Marans144,Marans,3,421,1750,Brown,49.74,109,1,Single,7,Continental,White,White,NULL,Splash
Marans144,Marans,4,421,1750,Brown,49.74,109,1,Single,7,Continental,White,White,NULL,Splash
Marans144,Marans,5,421,1750,Brown,49.74,109,1,Single,7,Continental,White,White,NULL,Splash
Marans145,Marans,1,845,2880,Brown,46.91,109,1,Single,8,Continental,White,White,NULL,Splash Copper
Marans145,Marans,2,845,2880,Brown,46.91,109,1,Single,8,Continental,White,White,NULL,Splash Copper
Marans145,Marans,3,845,2880,Brown,46.91,109,1,Single,8,Continental,White,White,NULL,Splash Copper
Marans145,Marans,4,845,2880,Brown,46.91,109,1,Single,8,Continental,White,White,NULL,Splash Copper
Marans145,Marans,5,845,2880,Brown,46.91,109,1,Single,8,Continental,White,White,NULL,Splash Copper
Marans146,Marans,1,814,1520,Brown,48.93,113,1,Single,7,Continental,White,White,NULL,Splash Copper
Marans146,Marans,2,814,1520,Brown,48.93,113,1,Single,7,Continental,White,White,NULL,Splash Copper
Marans146,Marans,3,814,1520,Brown,48.93,113,1,Single,7,Continental,White,White,NULL,Splash Copper
Marans146,Marans,4,814,1520,Brown,48.93,113,1,Single,7,Continental,White,White,NULL,Splash Copper
Marans146,Marans,5,814,1520,Brown,48.93,113,1,Single,7,Continental,White,White,NULL,Splash Copper
Marans147,Marans,1,702,2930,Brown,35.25,128,1,Single,9,Continental,White,White,NULL,Blue Copper
Marans147,Marans,2,702,2930,Brown,35.25,128,1,Single,9,Continental,White,White,NULL,Blue Copper
Marans147,Marans,3,702,2930,Brown,35.25,128,1,Single,9,Continental,White,White,NULL,Blue Copper
Marans147,Marans,4,702,2930,Brown,35.25,128,1,Single,9,Continental,White,White,NULL,Blue Copper
Marans147,Marans,5,702,2930,Brown,35.25,128,1,Single,9,Continental,White,White,NULL,Blue Copper
Marans148,Marans,1,882,2220,Brown,30.86,129,1,Single,8,Continental,White,White,NULL,Blue Copper
Marans148,Marans,2,882,2220,Brown,30.86,129,1,Single,8,Continental,White,White,NULL,Blue Copper
Marans148,Marans,3,882,2220,Brown,30.86,129,1,Single,8,Continental,White,White,NULL,Blue Copper
Marans148,Marans,4,882,2220,Brown,30.86,129,1,Single,8,Continental,White,White,NULL,Blue Copper
Marans148,Marans,5,882,2220,Brown,30.86,129,1,Single,8,Continental,White,White,NULL,Blue Copper
Marans149,Marans,1,92,2010,Brown,33.14,114,1,Single,8,Continental,White,White,NULL,Splash Copper
Marans149,Marans,2,92,2010,Brown,33.14,114,1,Single,8,Continental,White,White,NULL,Splash Copper
Marans149,Marans,3,92,2010,Brown,33.14,114,1,Single,8,Continental,White,White,NULL,Splash Copper
Marans149,Marans,4,92,2010,Brown,33.14,114,1,Single,8,Continental,White,White,NULL,Splash Copper
Marans149,Marans,5,92,2010,Brown,33.14,114,1,Single,8,Continental,White,White,NULL,Splash Copper
Marans150,Marans,1,976,1510,Brown,46.58,111,0,Single,8,Continental,White,White,NULL,Splash
Marans150,Marans,2,976,1510,Brown,46.58,111,0,Single,8,Continental,White,White,NULL,Splash
Marans150,Marans,3,976,1510,Brown,46.58,111,0,Single,8,Continental,White,White,NULL,Splash
Marans150,Marans,4,976,1510,Brown,46.58,111,0,Single,8,Continental,White,White,NULL,Splash
Marans150,Marans,5,976,1510,Brown,46.58,111,0,Single,8,Continental,White,White,NULL,Splash
Marans151,Marans,1,529,2960,Brown,43.86,117,1,Single,9,Continental,White,White,NULL,Splash
Marans151,Marans,2,529,2960,Brown,43.86,117,1,Single,9,Continental,White,White,NULL,Splash
Marans151,Marans,3,529,2960,Brown,43.86,117,1,Single,9,Continental,White,White,NULL,Splash
Marans151,Marans,4,529,2960,Brown,43.86,117,1,Single,9,Continental,White,White,NULL,Splash
