GallusID,GallusBreed,Day,Age,GallusWeight,GallusEggColor,GallusEggWeight,AmountOfFeed,EggsPerDay,GallusCombType,SunLightExposure,GallusClass,GallusLegShanksColor,GallusBeakColor,GallusEarLobesColor,GallusPlumage
Marans151,Marans,5,529,2960,Brown,43.86,117,1,Single,9,Continental,White,White,NULL,Splash
Marans152,Marans,1,800,2290,Brown,35.44,120,1,Single,8,Continental,White,White,NULL,Splash
Marans152,Marans,2,800,2290,Brown,35.44,120,1,Single,8,Continental,White,White,NULL,Splash
Marans152,Marans,3,800,2290,Brown,35.44,120,1,Single,8,Continental,White,White,NULL,Splash
Marans152,Marans,4,800,2290,Brown,35.44,120,1,Single,8,Continental,White,White,NULL,Splash
Marans152,Marans,5,800,2290,Brown,35.44,120,1,Single,8,Continental,White,White,NULL,Splash
Marans153,Marans,1,250,2980,Brown,44.2,110,1,Single,7,Continental,White,White,NULL,Splash Copper
Marans153,Marans,2,250,2980,Brown,44.2,110,1,Single,7,Continental,White,White,NULL,Splash Copper
Marans153,Marans,3,250,2980,Brown,44.2,110,1,Single,7,Continental,White,White,NULL,Splash Copper
Marans153,Marans,4,250,2980,Brown,44.2,110,1,Single,7,Continental,White,White,NULL,Splash Copper
Marans153,Marans,5,250,2980,Brown,44.2,110,1,Single,7,Continental,White,White,NULL,Splash Copper
Marans154,Marans,1,659,2980,Brown,32.06,112,1,Single,9,Continental,White,White,NULL,Blue
Marans154,Marans,2,659,2980,Brown,32.06,112,1,Single,9,Continental,White,White,NULL,Blue
Marans154,Marans,3,659,2980,Brown,32.06,112,1,Single,9,Continental,White,White,NULL,Blue
Marans154,Marans,4,659,2980,Brown,32.06,112,1,Single,9,Continental,White,White,NULL,Blue
Marans154,Marans,5,659,2980,Brown,32.06,112,1,Single,9,Continental,White,White,NULL,Blue
Marans155,Marans,1,867,2790,Brown,30.08,108,1,Single,7,Continental,White,White,NULL,Blue
Marans155,Marans,2,867,2790,Brown,30.08,108,1,Single,7,Continental,White,White,NULL,Blue
Marans155,Marans,3,867,2790,Brown,30.08,108,1,Single,7,Continental,White,White,NULL,Blue
Marans155,Marans,4,867,2790,Brown,30.08,108,1,Single,7,Continental,White,White,NULL,Blue
Marans155,Marans,5,867,2790,Brown,30.08,108,1,Single,7,Continental,White,White,NULL,Blue
Marans156,Marans,1,687,2890,Brown,45.01,122,1,Single,10,Continental,White,White,NULL,Blue Copper
Marans156,Marans,2,687,2890,Brown,45.01,122,1,Single,10,Continental,White,White,NULL,Blue Copper
Marans156,Marans,3,687,2890,Brown,45.01,122,1,Single,10,Continental,White,White,NULL,Blue Copper
Marans156,Marans,4,687,2890,Brown,45.01,122,1,Single,10,Continental,White,White,NULL,Blue Copper
Marans156,Marans,5,687,2890,Brown,45.01,122,1,Single,10,Continental,White,White,NULL,Blue Copper
Marans157,Marans,1,488,1880,Brown,46.43,128,1,Single,7,Continental,White,White,NULL,Splash Copper
Marans157,Marans,2,488,1880,Brown,46.43,128,1,Single,7,Continental,White,White,NULL,Splash Copper
Marans157,Marans,3,488,1880,Brown,46.43,128,1,Single,7,Continental,White,White,NULL,Splash Copper
Marans157,Marans,4,488,1880,Brown,46.43,128,1,Single,7,Continental,White,White,NULL,Splash Copper
Marans157,Marans,5,488,1880,Brown,46.43,128,1,Single,7,Continental,White,White,NULL,Splash Copper
Marans158,Marans,1,547,2650,Brown,53.24,113,1,Single,10,Continental,White,White,NULL,Blue Copper
Marans158,Marans,2,547,2650,Brown,53.24,113,1,Single,10,Continental,White,White,NULL,Blue Copper
Marans158,Marans,3,547,2650,Brown,53.24,113,1,Single,10,Continental,White,White,NULL,Blue Copper
Marans158,Marans,4,547,2650,Brown,53.24,113,1,Single,10,Continental,White,White,NULL,Blue Copper
Marans158,Marans,5,547,2650,Brown,53.24,113,1,Single,10,Continental,White,White,NULL,Blue Copper
Marans159,Marans,1,576,2820,Brown,51.83,107,1,Single,10,Continental,White,White,NULL,Blue Copper
Marans159,Marans,2,576,2820,Brown,51.83,107,1,Single,10,Continental,White,White,NULL,Blue Copper
Marans159,Marans,3,576,2820,Brown,51.83,107,1,Single,10,Continental,White,White,NULL,Blue Copper
Marans159,Marans,4,576,2820,Brown,51.83,107,1,Single,10,Continental,White,White,NULL,Blue Copper
Marans159,Marans,5,576,2820,Brown,51.83,107,1,Single,10,Continental,White,White,NULL,Blue Copper
Marans160,Marans,1,799,2960,Brown,50,124,1,Single,7,Continental,White,White,NULL,Splash
Marans160,Marans,2,799,2960,Brown,50,124,1,Single,7,Continental,White,White,NULL,Splash
Marans160,Marans,3,799,2960,Brown,50,124,1,Single,7,Continental,White,White,NULL,Splash
Marans160,Marans,4,799,2960,Brown,50,124,1,Single,7,Continental,White,White,NULL,Splash
Marans160,Marans,5,799,2960,Brown,50,124,1,Single,7,Continental,White,White,NULL,Splash
Marans161,Marans,1,161,1840,Brown,50.72,117,1,Single,7,Continental,White,White,NULL,Blue Copper
Marans161,Marans,2,161,1840,Brown,50.72,117,1,Single,7,Continental,White,White,NULL,Blue Copper
Marans161,Marans,3,161,1840,Brown,50.72,117,1,Single,7,Continental,White,White,NULL,Blue Copper
Marans161,Marans,4,161,1840,Brown,50.72,117,1,Single,7,Continental,White,White,NULL,Blue Copper
Marans161,Marans,5,161,1840,Brown,50.72,117,1,Single,7,Continental,White,White,NULL,Blue Copper
Marans162,Marans,1,854,2920,Brown,36.92,127,1,Single,10,Continental,White,White,NULL,Splash
Marans162,Marans,2,854,2920,Brown,36.92,127,1,Single,10,Continental,White,White,NULL,Splash
Marans162,Marans,3,854,2920,Brown,36.92,127,1,Single,10,Continental,White,White,NULL,Splash
Marans162,Marans,4,854,2920,Brown,36.92,127,1,Single,10,Continental,White,White,NULL,Splash
Marans162,Marans,5,854,2920,Brown,36.92,127,1,Single,10,Continental,White,White,NULL,Splash
Marans163,Marans,1,135,2690,Brown,40.29,108,1,Single,10,Continental,White,White,NULL,Blue
Marans163,Marans,2,135,2690,Brown,40.29,108,1,Single,10,Continental,White,White,NULL,Blue
Marans163,Marans,3,135,2690,Brown,40.29,108,1,Single,10,Continental,White,White,NULL,Blue
Marans163,Marans,4,135,2690,Brown,40.29,108,1,Single,10,Continental,White,White,NULL,Blue
Marans163,Marans,5,135,2690,Brown,40.29,108,1,Single,10,Continental,White,White,NULL,Blue
Marans164,Marans,1,893,2070,Brown,54.09,125,1,Single,8,Continental,White,White,NULL,Splash
Marans164,Marans,2,893,2070,Brown,54.09,125,1,Single,8,Continental,White,White,NULL,Splash
Marans164,Marans,3,893,2070,Brown,54.09,125,1,Single,8,Continental,White,White,NULL,Splash
Marans164,Marans,4,893,2070,Brown,54.09,125,1,Single,8,Continental,White,White,NULL,Splash
Marans164,Marans,5,893,2070,Brown,54.09,125,1,Single,8,Continental,White,White,NULL,Splash
Marans165,Marans,1,700,2220,Brown,44.72,118,1,Single,7,Continental,White,White,NULL,Blue Copper
Marans165,Marans,2,700,2220,Brown,44.72,118,1,Single,7,Continental,White,White,NULL,Blue Copper
Marans165,Marans,3,700,2220,Brown,44.72,118,1,Single,7,Continental,White,White,NULL,Blue Copper
Marans165,Marans,4,700,2220,Brown,44.72,118,1,Single,7,Continental,White,White,NULL,Blue Copper
Marans165,Marans,5,700,2220,Brown,44.72,118,1,Single,7,Continental,White,White,NULL,Blue Copper
Marans166,Marans,1,143,2200,Brown,50.24,121,1,Single,8,Continental,White,White,NULL,Blue Copper
Marans166,Marans,2,143,2200,Brown,50.24,121,1,Single,8,Continental,White,White,NULL,Blue Copper
Marans166,Marans,3,143,2200,Brown,50.24,121,1,Single,8,Continental,White,White,NULL,Blue Copper
Marans166,Marans,4,143,2200,Brown,50.24,121,1,Single,8,Continental,White,White,NULL,Blue Copper
Marans166,Marans,5,143,2200,Brown,50.24,121,1,Single,8,Continental,White,White,NULL,Blue Copper
Marans167,Marans,1,107,1530,Brown,43.06,105,1,Single,10,Continental,White,White,NULL,Blue Copper
Marans167,Marans,2,107,1530,Brown,43.06,105,1,Single,10,Continental,White,White,NULL,Blue Copper
Marans167,Marans,3,107,1530,Brown,43.06,105,1,Single,10,Continental,White,White,NULL,Blue Copper
Marans167,Marans,4,107,1530,Brown,43.06,105,1,Single,10,Continental,White,White,NULL,Blue Copper
Marans167,Marans,5,107,1530,Brown,43.06,105,1,Single,10,Continental,White,White,NULL,Blue Copper
Marans168,Marans,1,266,2040,Brown,47.8,108,1,Single,9,Continental,White,White,NULL,Splash Copper
Marans168,Marans,2,266,2040,Brown,47.8,108,1,Single,9,Continental,White,White,NULL,Splash Copper
Marans168,Marans,3,266,2040,Brown,47.8,108,1,Single,9,Continental,White,White,NULL,Splash Copper
Marans168,Marans,4,266,2040,Brown,47.8,108,1,Single,9,Continental,White,White,NULL,Splash Copper
Marans168,Marans,5,266,2040,Brown,47.8,108,1,Single,9,Continental,White,White,NULL,Splash Copper
Marans169,Marans,1,554,2970,Brown,43.69,114,1,Single,10,Continental,White,White,NULL,Blue Copper
Marans169,Marans,2,554,2970,Brown,43.69,114,1,Single,10,Continental,White,White,NULL,Blue Copper
Marans169,Marans,3,554,2970,Brown,43.69,114,1,Single,10,Continental,White,White,NULL,Blue Copper
Marans169,Marans,4,554,2970,Brown,43.69,114,1,Single,10,Continental,White,White,NULL,Blue Copper
Marans169,Marans,5,554,2970,Brown,43.69,114,1,Single,10,Continental,White,White,NULL,Blue Copper
Marans170,Marans,1,467,2660,Brown,39.72,117,1,Single,10,Continental,White,White,NULL,Splash
Marans170,Marans,2,467,2660,Brown,39.72,117,1,Single,10,Continental,White,White,NULL,Splash
Marans170,Marans,3,467,2660,Brown,39.72,117,1,Single,10,Continental,White,White,NULL,Splash
Marans170,Marans,4,467,2660,Brown,39.72,117,1,Single,10,Continental,White,White,NULL,Splash
Marans170,Marans,5,467,2660,Brown,39.72,117,1,Single,10,Continental,White,White,NULL,Splash
Marans171,Marans,1,705,1740,Brown,43.18,110,1,Single,8,Continental,White,White,NULL,Blue
Marans171,Marans,2,705,1740,Brown,43.18,110,1,Single,8,Continental,White,White,NULL,Blue
Marans171,Marans,3,705,1740,Brown,43.18,110,1,Single,8,Continental,White,White,NULL,Blue
Marans171,Marans,4,705,1740,Brown,43.18,110,1,Single,8,Continental,White,White,NULL,Blue
Marans171,Marans,5,705,1740,Brown,43.18,110,1,Single,8,Continental,White,White,NULL,Blue
Marans172,Marans,1,987,2690,Brown,53.03,119,0,Single,7,Continental,White,White,NULL,Splash
Marans172,Marans,2,987,2690,Brown,53.03,119,0,Single,7,Continental,White,White,NULL,Splash
Marans172,Marans,3,987,2690,Brown,53.03,119,0,Single,7,Continental,White,White,NULL,Splash
Marans172,Marans,4,987,2690,Brown,53.03,119,0,Single,7,Continental,White,White,NULL,Splash
Marans172,Marans,5,987,2690,Brown,53.03,119,0,Single,7,Continental,White,White,NULL,Splash
Marans173,Marans,1,556,1650,Brown,41.84,115,1,Single,8,Continental,White,White,NULL,Splash Copper
Marans173,Marans,2,556,1650,Brown,41.84,115,1,Single,8,Continental,White,White,NULL,Splash Copper
Marans173,Marans,3,556,1650,Brown,41.84,115,1,Single,8,Continental,White,White,NULL,Splash Copper
Marans173,Marans,4,556,1650,Brown,41.84,115,1,Single,8,Continental,White,White,NULL,Splash Copper
Marans173,Marans,5,556,1650,Brown,41.84,115,1,Single,8,Continental,White,White,NULL,Splash Copper
Marans174,Marans,1,694,1760,Brown,51.94,106,1,Single,10,Continental,White,White,NULL,Blue Copper
Marans174,Marans,2,694,1760,Brown,51.94,106,1,Single,10,Continental,White,White,NULL,Blue Copper
Marans174,Marans,3,694,1760,Brown,51.94,106,1,Single,10,Continental,White,White,NULL,Blue Copper
Marans174,Marans,4,694,1760,Brown,51.94,106,1,Single,10,Continental,White,White,NULL,Blue Copper
Marans174,Marans,5,694,1760,Brown,51.94,106,1,Single,10,Continental,White,White,NULL,Blue Copper
Marans175,Marans,1,589,2950,Brown,38.86,108,1,Single,8,Continental,White,White,NULL,Splash Copper
Marans175,Marans,2,589,2950,Brown,38.86,108,1,Single,8,Continental,White,White,NULL,Splash Copper
Marans175,Marans,3,589,2950,Brown,38.86,108,1,Single,8,Continental,White,White,NULL,Splash Copper
Marans175,Marans,4,589,2950,Brown,38.86,108,1,Single,8,Continental,White,White,NULL,Splash Copper
Marans175,Marans,5,589,2950,Brown,38.86,108,1,Single,8,Continental,White,White,NULL,Splash Copper
Marans176,Marans,1,858,1530,Brown,54.98,128,1,Single,9,Continental,White,White,NULL,Splash
Marans176,Marans,2,858,1530,Brown,54.98,128,1,Single,9,Continental,White,White,NULL,Splash
Marans176,Marans,3,858,1530,Brown,54.98,128,1,Single,9,Continental,White,White,NULL,Splash
Marans176,Marans,4,858,1530,Brown,54.98,128,1,Single,9,Continental,White,White,NULL,Splash
Marans176,Marans,5,858,1530,Brown,54.98,128,1,Single,9,Continental,White,White,NULL,Splash
Marans177,Marans,1,316,2320,Brown,31.91,117,1,Single,10,Continental,White,White,NULL,Splash
Marans177,Marans,2,316,2320,Brown,31.91,117,1,Single,10,Continental,White,White,NULL,Splash
Marans177,Marans,3,316,2320,Brown,31.91,117,1,Single,10,Continental,White,White,NULL,Splash
Marans177,Marans,4,316,2320,Brown,31.91,117,1,Single,10,Continental,White,White,NULL,Splash
Marans177,Marans,5,316,2320,Brown,31.91,117,1,Single,10,Continental,White,White,NULL,Splash
Marans178,Marans,1,795,1950,Brown,36.56,116,1,Single,8,Continental,White,White,NULL,Splash
Marans178,Marans,2,795,1950,Brown,36.56,116,1,Single,8,Continental,White,White,NULL,Splash
Marans178,Marans,3,795,1950,Brown,36.56,116,1,Single,8,Continental,White,White,NULL,Splash
Marans178,Marans,4,795,1950,Brown,36.56,116,1,Single,8,Continental,White,White,NULL,Splash
Marans178,Marans,5,795,1950,Brown,36.56,116,1,Single,8,Continental,White,White,NULL,Splash
Marans179,Marans,1,844,2710,Brown,34.86,117,1,Single,8,Continental,White,White,NULL,Splash
Marans179,Marans,2,844,2710,Brown,34.86,117,1,Single,8,Continental,White,White,NULL,Splash
Marans179,Marans,3,844,2710,Brown,34.86,117,1,Single,8,Continental,White,White,NULL,Splash
Marans179,Marans,4,844,2710,Brown,34.86,117,1,Single,8,Continental,White,White,NULL,Splash
Marans179,Marans,5,844,2710,Brown,34.86,117,1,Single,8,Continental,White,White,NULL,Splash
Ameraucana1,Ameraucana,1,514,1740,Light Blue,47.12,114,1,Pea,6,NULL,NULL,White,White,Black
Ameraucana1,Ameraucana,2,514,1740,Light Blue,47.12,114,1,Pea,6,NULL,NULL,White,White,Black
Ameraucana1,Ameraucana,3,514,1740,Light Blue,47.12,114,1,Pea,6,NULL,NULL,White,White,Black
Ameraucana1,Ameraucana,4,514,1740,Light Blue,47.12,114,1,Pea,6,NULL,NULL,White,White,Black
Ameraucana1,Ameraucana,5,514,1740,Light Blue,47.12,114,1,Pea,6,NULL,NULL,White,White,Black
Ameraucana1,Ameraucana,6,514,1740,Light Blue,47.12,114,1,Pea,6,NULL,NULL,White,White,Black
Ameraucana1,Ameraucana,7,514,1740,Light Blue,47.12,114,1,Pea,6,NULL,NULL,White,White,Black
Ameraucana1,Ameraucana,8,514,1740,Light Blue,47.12,114,1,Pea,6,NULL,NULL,White,White,Black
Ameraucana1,Ameraucana,9,514,1740,Light Blue,47.12,114,1,Pea,6,NULL,NULL,White,White,Black
Ameraucana1,Ameraucana,10,514,1740,Light Blue,47.12,114,1,Pea,6,NULL,NULL,White,White,Black
Ameraucana2,Ameraucana,1,727,2140,Bluish-Green,44.82,117,1,Pea,11,NULL,Slate Black,White,Red,Blue Wheaten
Ameraucana2,Ameraucana,2,727,2140,Bluish-Green,44.82,117,1,Pea,11,NULL,Slate Black,White,Red,Blue Wheaten
Ameraucana2,Ameraucana,3,727,2140,Bluish-Green,44.82,117,1,Pea,11,NULL,Slate Black,White,Red,Blue Wheaten
Ameraucana2,Ameraucana,4,727,2140,Bluish-Green,44.82,117,1,Pea,11,NULL,Slate Black,White,Red,Blue Wheaten
Ameraucana2,Ameraucana,5,727,2140,Bluish-Green,44.82,117,1,Pea,11,NULL,Slate Black,White,Red,Blue Wheaten
Ameraucana2,Ameraucana,6,727,2140,Bluish-Green,44.82,117,1,Pea,11,NULL,Slate Black,White,Red,Blue Wheaten
Ameraucana2,Ameraucana,7,727,2140,Bluish-Green,44.82,117,1,Pea,11,NULL,Slate Black,White,Red,Blue Wheaten
Ameraucana2,Ameraucana,8,727,2140,Bluish-Green,44.82,117,1,Pea,11,NULL,Slate Black,White,Red,Blue Wheaten
Ameraucana2,Ameraucana,9,727,2140,Bluish-Green,44.82,117,1,Pea,11,NULL,Slate Black,White,Red,Blue Wheaten
Ameraucana2,Ameraucana,10,727,2140,Bluish-Green,44.82,117,1,Pea,11,NULL,Slate Black,White,Red,Blue Wheaten
Ameraucana3,Ameraucana,1,208,2080,Bluish-Green,49.51,113,1,Pea,11,NULL,Slate Blue,White,NULL,White
Ameraucana3,Ameraucana,2,208,2080,Bluish-Green,49.51,113,1,Pea,11,NULL,Slate Blue,White,NULL,White
Ameraucana3,Ameraucana,3,208,2080,Bluish-Green,49.51,113,1,Pea,11,NULL,Slate Blue,White,NULL,White
Ameraucana3,Ameraucana,4,208,2080,Bluish-Green,49.51,113,1,Pea,11,NULL,Slate Blue,White,NULL,White
Ameraucana3,Ameraucana,5,208,2080,Bluish-Green,49.51,113,1,Pea,11,NULL,Slate Blue,White,NULL,White
Ameraucana3,Ameraucana,6,208,2080,Bluish-Green,49.51,113,1,Pea,11,NULL,Slate Blue,White,NULL,White
Ameraucana3,Ameraucana,7,208,2080,Bluish-Green,49.51,113,1,Pea,11,NULL,Slate Blue,White,NULL,White
Ameraucana3,Ameraucana,8,208,2080,Bluish-Green,49.51,113,1,Pea,11,NULL,Slate Blue,White,NULL,White
Ameraucana3,Ameraucana,9,208,2080,Bluish-Green,49.51,113,1,Pea,11,NULL,Slate Blue,White,NULL,White
Ameraucana3,Ameraucana,10,208,2080,Bluish-Green,49.51,113,1,Pea,11,NULL,Slate Blue,White,NULL,White
Ameraucana4,Ameraucana,1,439,1960,Bluish-Green,51.37,109,1,Pea,5,NULL,Slate Black,NULL,White,Black
Ameraucana4,Ameraucana,2,439,1960,Bluish-Green,51.37,109,1,Pea,5,NULL,Slate Black,NULL,White,Black
Ameraucana4,Ameraucana,3,439,1960,Bluish-Green,51.37,109,1,Pea,5,NULL,Slate Black,NULL,White,Black
Ameraucana4,Ameraucana,4,439,1960,Bluish-Green,51.37,109,1,Pea,5,NULL,Slate Black,NULL,White,Black
Ameraucana4,Ameraucana,5,439,1960,Bluish-Green,51.37,109,1,Pea,5,NULL,Slate Black,NULL,White,Black
Ameraucana4,Ameraucana,6,439,1960,Bluish-Green,51.37,109,1,Pea,5,NULL,Slate Black,NULL,White,Black
Ameraucana4,Ameraucana,7,439,1960,Bluish-Green,51.37,109,1,Pea,5,NULL,Slate Black,NULL,White,Black
Ameraucana4,Ameraucana,8,439,1960,Bluish-Green,51.37,109,1,Pea,5,NULL,Slate Black,NULL,White,Black
Ameraucana4,Ameraucana,9,439,1960,Bluish-Green,51.37,109,1,Pea,5,NULL,Slate Black,NULL,White,Black
Ameraucana4,Ameraucana,10,439,1960,Bluish-Green,51.37,109,1,Pea,5,NULL,Slate Black,NULL,White,Black
Ameraucana5,Ameraucana,1,936,1880,Light Blue,51.36,100,1,Pea,11,NULL,NULL,NULL,NULL,Silver
Ameraucana5,Ameraucana,2,936,1880,Light Blue,51.36,100,1,Pea,11,NULL,NULL,NULL,NULL,Silver
Ameraucana5,Ameraucana,3,936,1880,Light Blue,51.36,100,1,Pea,11,NULL,NULL,NULL,NULL,Silver
Ameraucana5,Ameraucana,4,936,1880,Light Blue,51.36,100,1,Pea,11,NULL,NULL,NULL,NULL,Silver
Ameraucana5,Ameraucana,5,936,1880,Light Blue,51.36,100,1,Pea,11,NULL,NULL,NULL,NULL,Silver
Ameraucana5,Ameraucana,6,936,1880,Light Blue,51.36,100,1,Pea,11,NULL,NULL,NULL,NULL,Silver
Ameraucana5,Ameraucana,7,936,1880,Light Blue,51.36,100,1,Pea,11,NULL,NULL,NULL,NULL,Silver
Ameraucana5,Ameraucana,8,936,1880,Light Blue,51.36,100,1,Pea,11,NULL,NULL,NULL,NULL,Silver
Ameraucana5,Ameraucana,9,936,1880,Light Blue,51.36,100,1,Pea,11,NULL,NULL,NULL,NULL,Silver
Ameraucana5,Ameraucana,10,936,1880,Light Blue,51.36,100,1,Pea,11,NULL,NULL,NULL,NULL,Silver
Ameraucana6,Ameraucana,1,204,1780,Bluish-Green,58.51,105,1,Pea,7,NULL,Slate Black,NULL,Red,Buff
Ameraucana6,Ameraucana,2,204,1780,Bluish-Green,58.51,105,1,Pea,7,NULL,Slate Black,NULL,Red,Buff
Ameraucana6,Ameraucana,3,204,1780,Bluish-Green,58.51,105,1,Pea,7,NULL,Slate Black,NULL,Red,Buff
Ameraucana6,Ameraucana,4,204,1780,Bluish-Green,58.51,105,1,Pea,7,NULL,Slate Black,NULL,Red,Buff
Ameraucana6,Ameraucana,5,204,1780,Bluish-Green,58.51,105,1,Pea,7,NULL,Slate Black,NULL,Red,Buff
Ameraucana6,Ameraucana,6,204,1780,Bluish-Green,58.51,105,1,Pea,7,NULL,Slate Black,NULL,Red,Buff
Ameraucana6,Ameraucana,7,204,1780,Bluish-Green,58.51,105,1,Pea,7,NULL,Slate Black,NULL,Red,Buff
Ameraucana6,Ameraucana,8,204,1780,Bluish-Green,58.51,105,1,Pea,7,NULL,Slate Black,NULL,Red,Buff
Ameraucana6,Ameraucana,9,204,1780,Bluish-Green,58.51,105,1,Pea,7,NULL,Slate Black,NULL,Red,Buff
Ameraucana6,Ameraucana,10,204,1780,Bluish-Green,58.51,105,1,Pea,7,NULL,Slate Black,NULL,Red,Buff
Ameraucana7,Ameraucana,1,177,1720,Bluish-Green,42.94,116,1,Pea,6,NULL,Slate Blue,White,Red,Brown Red
Ameraucana7,Ameraucana,2,177,1720,Bluish-Green,42.94,116,1,Pea,6,NULL,Slate Blue,White,Red,Brown Red
Ameraucana7,Ameraucana,3,177,1720,Bluish-Green,42.94,116,1,Pea,6,NULL,Slate Blue,White,Red,Brown Red
Ameraucana7,Ameraucana,4,177,1720,Bluish-Green,42.94,116,1,Pea,6,NULL,Slate Blue,White,Red,Brown Red
Ameraucana7,Ameraucana,5,177,1720,Bluish-Green,42.94,116,1,Pea,6,NULL,Slate Blue,White,Red,Brown Red
Ameraucana7,Ameraucana,6,177,1720,Bluish-Green,42.94,116,1,Pea,6,NULL,Slate Blue,White,Red,Brown Red
Ameraucana7,Ameraucana,7,177,1720,Bluish-Green,42.94,116,1,Pea,6,NULL,Slate Blue,White,Red,Brown Red
Ameraucana7,Ameraucana,8,177,1720,Bluish-Green,42.94,116,1,Pea,6,NULL,Slate Blue,White,Red,Brown Red
Ameraucana7,Ameraucana,9,177,1720,Bluish-Green,42.94,116,1,Pea,6,NULL,Slate Blue,White,Red,Brown Red
Ameraucana7,Ameraucana,10,177,1720,Bluish-Green,42.94,116,1,Pea,6,NULL,Slate Blue,White,Red,Brown Red
Ameraucana8,Ameraucana,1,469,2370,Light Blue,50.08,117,1,Pea,6,NULL,NULL,White,White,Brown Red
Ameraucana8,Ameraucana,2,469,2370,Light Blue,50.08,117,1,Pea,6,NULL,NULL,White,White,Brown Red
Ameraucana8,Ameraucana,3,469,2370,Light Blue,50.08,117,1,Pea,6,NULL,NULL,White,White,Brown Red
Ameraucana8,Ameraucana,4,469,2370,Light Blue,50.08,117,1,Pea,6,NULL,NULL,White,White,Brown Red
Ameraucana8,Ameraucana,5,469,2370,Light Blue,50.08,117,1,Pea,6,NULL,NULL,White,White,Brown Red
Ameraucana8,Ameraucana,6,469,2370,Light Blue,50.08,117,1,Pea,6,NULL,NULL,White,White,Brown Red
Ameraucana8,Ameraucana,7,469,2370,Light Blue,50.08,117,1,Pea,6,NULL,NULL,White,White,Brown Red
Ameraucana8,Ameraucana,8,469,2370,Light Blue,50.08,117,1,Pea,6,NULL,NULL,White,White,Brown Red
Ameraucana8,Ameraucana,9,469,2370,Light Blue,50.08,117,1,Pea,6,NULL,NULL,White,White,Brown Red
Ameraucana8,Ameraucana,10,469,2370,Light Blue,50.08,117,1,Pea,6,NULL,NULL,White,White,Brown Red
Ameraucana9,Ameraucana,1,684,1820,Light Blue,58.93,112,1,Pea,6,NULL,Slate Blue,Brown,Red,Blue Wheaten
Ameraucana9,Ameraucana,2,684,1820,Light Blue,58.93,112,1,Pea,6,NULL,Slate Blue,Brown,Red,Blue Wheaten
Ameraucana9,Ameraucana,3,684,1820,Light Blue,58.93,112,1,Pea,6,NULL,Slate Blue,Brown,Red,Blue Wheaten
Ameraucana9,Ameraucana,4,684,1820,Light Blue,58.93,112,1,Pea,6,NULL,Slate Blue,Brown,Red,Blue Wheaten
Ameraucana9,Ameraucana,5,684,1820,Light Blue,58.93,112,1,Pea,6,NULL,Slate Blue,Brown,Red,Blue Wheaten
Ameraucana9,Ameraucana,6,684,1820,Light Blue,58.93,112,1,Pea,6,NULL,Slate Blue,Brown,Red,Blue Wheaten
Ameraucana9,Ameraucana,7,684,1820,Light Blue,58.93,112,1,Pea,6,NULL,Slate Blue,Brown,Red,Blue Wheaten
Ameraucana9,Ameraucana,8,684,1820,Light Blue,58.93,112,1,Pea,6,NULL,Slate Blue,Brown,Red,Blue Wheaten
Ameraucana9,Ameraucana,9,684,1820,Light Blue,58.93,112,1,Pea,6,NULL,Slate Blue,Brown,Red,Blue Wheaten
Ameraucana9,Ameraucana,10,684,1820,Light Blue,58.93,112,1,Pea,6,NULL,Slate Blue,Brown,Red,Blue Wheaten
Ameraucana10,Ameraucana,1,901,2100,Light Blue,52.24,109,1,Pea,7,NULL,Slate Blue,White,Red,Buff
Ameraucana10,Ameraucana,2,901,2100,Light Blue,52.24,109,1,Pea,7,NULL,Slate Blue,White,Red,Buff
Ameraucana10,Ameraucana,3,901,2100,Light Blue,52.24,109,1,Pea,7,NULL,Slate Blue,White,Red,Buff
Ameraucana10,Ameraucana,4,901,2100,Light Blue,52.24,109,1,Pea,7,NULL,Slate Blue,White,Red,Buff
Ameraucana10,Ameraucana,5,901,2100,Light Blue,52.24,109,1,Pea,7,NULL,Slate Blue,White,Red,Buff
Ameraucana10,Ameraucana,6,901,2100,Light Blue,52.24,109,1,Pea,7,NULL,Slate Blue,White,Red,Buff
Ameraucana10,Ameraucana,7,901,2100,Light Blue,52.24,109,1,Pea,7,NULL,Slate Blue,White,Red,Buff
Ameraucana10,Ameraucana,8,901,2100,Light Blue,52.24,109,1,Pea,7,NULL,Slate Blue,White,Red,Buff
Ameraucana10,Ameraucana,9,901,2100,Light Blue,52.24,109,1,Pea,7,NULL,Slate Blue,White,Red,Buff
Ameraucana10,Ameraucana,10,901,2100,Light Blue,52.24,109,1,Pea,7,NULL,Slate Blue,White,Red,Buff
Ameraucana11,Ameraucana,1,384,1800,Bluish-Green,53.1,110,1,Pea,7,NULL,Slate Blue,Brown,White,Blue Wheaten
Ameraucana11,Ameraucana,2,384,1800,Bluish-Green,53.1,110,1,Pea,7,NULL,Slate Blue,Brown,White,Blue Wheaten
Ameraucana11,Ameraucana,3,384,1800,Bluish-Green,53.1,110,1,Pea,7,NULL,Slate Blue,Brown,White,Blue Wheaten
Ameraucana11,Ameraucana,4,384,1800,Bluish-Green,53.1,110,1,Pea,7,NULL,Slate Blue,Brown,White,Blue Wheaten
Ameraucana11,Ameraucana,5,384,1800,Bluish-Green,53.1,110,1,Pea,7,NULL,Slate Blue,Brown,White,Blue Wheaten
