Year,month,day,leg,side,mileage,distance,species
1992,1,20,A,L,0.3,24,LECA
1992,1,20,B,R,6.1,23,LECA
1992,1,20,C,R,13.3,14,LECA
1992,1,20,D,L,17.5,3,LECA
1992,1,20,D,R,17.6,73,LECA
1992,1,20,D,L,17.9,47,LECA
1992,1,20,D,R,18.4,76,LECA
1992,1,20,D,L,18.7,1,LECA
1992,1,20,D,R,18.8,90,LECA
1992,1,20,D,R,20.3,9,LECA
1992,1,20,D,R,20.6,35,LECA
1992,4,20,A,L,2.4,2,LECA
1992,4,20,A,R,4.4,2,LECA
1992,4,20,B,L,7.8,27,LECA
1992,4,20,C,R,11.3,3,LECA
1992,4,20,C,R,11.8,11,LECA
1992,4,20,C,R,13.9,14,LECA
1992,4,20,D,L,16.9,22,LECA
1992,4,20,D,R,17.7,19,LECA
1992,4,20,D,R,17.7,15,LECA
1992,4,20,D,L,17.8,82,LECA
1992,4,20,D,L,18.1,13,LECA
1992,4,20,D,L,18.2,4,LECA
1992,4,20,D,R,18.8,5,LECA
1992,4,20,D,C,18.9,0,LECA
1992,4,20,D,L,19.1,2,LECA
1992,4,20,D,L,19.6,6,LECA
1992,4,20,D,R,20.3,14,LECA
1992,4,20,D,L,20.4,2,LECA
1992,4,20,D,R,20.7,14,LECA
1992,4,20,D,L,20.9,3,LECA
1992,4,20,D,L,21.6,5,LECA
1992,7,22,A,L,1.3,2,LECA
1992,7,22,B,L,6.3,3,LECA
1992,7,22,B,R,8.8,26,LECA
1992,7,22,C,L,10.6,52,LECA
1992,7,22,C,L,12.6,67,LECA
1992,7,22,C,R,15.9,28,LECA
1992,7,22,C,R,16,21,LECA
1992,7,22,D,R,16.2,35,LECA
1992,7,22,D,R,17.7,22,LECA
1992,7,22,D,R,18,3,LECA
1992,7,22,D,L,18,4,SYAU
1992,7,22,D,R,20.8,11,LECA
1992,10,26,A,R,0.9,37,SYAU
1992,10,26,B,L,5.9,14,LECA
1992,10,26,B,R,6.6,36,LECA
1992,10,26,B,L,8.8,37,LECA
1992,10,26,B,L,9.1,52,LECA
1992,10,26,B,L,9.1,77,LECA
1992,10,26,C,R,11,5,LECA
1992,10,26,C,R,11.2,68,LECA
1992,10,26,C,L,11.5,16,LECA
1992,10,26,C,R,13.2,51,LECA
1992,10,26,C,R,15.2,81,LECA
1992,10,26,D,L,17.2,2,LECA
1992,10,26,D,L,17.3,2,LECA
1992,10,26,D,L,17.7,30,LECA
1992,10,26,D,L,17.9,8,LECA
1992,10,26,D,R,18,48,LECA
1992,10,26,D,L,20.9,2,LECA
1992,10,26,D,R,20.9,36,LECA
1993,1,12,A,L,0.5,79,LECA
1993,1,12,A,R,0.7,12,LECA
1993,1,12,A,R,2.1,1,LECA
1993,1,12,A,R,3.2,29,LECA
1993,1,12,B,L,7.4,36,LECA
1993,1,12,B,L,8.8,86,LECA
1993,1,12,C,L,11.3,61,LECA
1993,1,12,C,L,12,82,LECA
1993,1,12,C,L,12,82,LECA
1993,1,12,C,L,12.1,23,LECA
1993,1,12,C,L,12.2,16,LECA
1993,1,12,C,R,14,55,LECA
1993,1,12,C,R,14.3,21,LECA
1993,1,12,D,R,17.6,2,LECA
1993,1,12,D,L,17.7,5,LECA
1993,1,12,D,R,17.8,24,LECA
1993,1,12,D,L,17.9,31,LECA
1993,1,12,D,L,18,88,LECA
1993,1,12,D,R,18.4,89,LECA
1993,1,12,D,R,20.3,11,LECA
1993,1,12,D,R,21.2,32,LECA
1993,1,12,D,R,21.4,79,LECA
1993,4,20,A,L,1,2,SYAU
1993,4,20,A,R,1.3,1,LECA
1993,4,20,A,C,1.5,0,LECA
1993,4,20,A,R,1.9,19,SYAU
1993,4,20,A,L,2.4,2,LECA
1993,4,20,A,L,3,2,LECA
1993,4,20,A,R,3,37,LECA
1993,4,20,A,R,3.5,44,LECA
1993,4,20,A,L,4.3,1,LECA
1993,4,20,A,R,4.4,11,LECA
1993,4,20,A,L,4.5,22,LECA
1993,4,20,B,L,6.3,2,LECA
1993,4,20,B,R,7.1,44,LECA
1993,4,20,B,R,8.6,5,LECA
1993,4,20,B,C,8.6,0,LECA
1993,4,20,B,R,9.4,4,LECA
1993,4,20,B,L,9.5,6,LECA
1993,4,20,B,L,9.6,2,LECA
1993,4,20,B,L,9.6,2,LECA
1993,4,20,B,R,9.6,9,LECA
1993,4,20,C,L,10.6,2,LECA
1993,4,20,C,L,11.3,3,LECA
1993,4,20,C,L,11.5,2,LECA
1993,4,20,C,R,12.6,2,LECA
1993,4,20,C,R,12.6,2,LECA
1993,4,20,C,L,12.7,24,LECA
1993,4,20,C,R,12.8,60,LECA
1993,4,20,C,L,12.9,2,LECA
1993,4,20,C,L,12.9,3,LECA
1993,4,20,C,L,13,1,LECA
1993,4,20,C,L,13.5,26,LECA
1993,4,20,C,R,13.6,25,LECA
1993,4,20,C,L,13.6,1,LECA
1993,4,20,C,C,15.3,0,LECA
1993,4,20,D,L,16.3,1,LECA
1993,4,20,D,L,16.9,23,LECA
1993,4,20,D,L,17.6,1,LECA
1993,4,20,D,L,17.6,1,LECA
1993,4,20,D,C,18.1,0,LECA
1993,4,20,D,C,18.4,0,LECA
1993,4,20,D,L,18.4,27,LECA
1993,4,20,D,R,18.8,4,LECA
1993,4,20,D,L,18.9,14,LECA
1993,4,20,D,L,19.2,41,LECA
1993,4,20,D,L,20,13,LECA
1993,4,20,D,L,20.8,1,LECA
1993,7,20,A,R,1.7,5,LECA
1993,7,20,A,R,2.3,0,LECA
1993,7,20,A,L,2.5,1,LECA
1993,7,20,A,L,2.5,9,SYAU
1993,7,20,A,L,2.9,1,LECA
1993,7,20,A,R,3.1,12,LECA
1993,7,20,A,R,3.7,5,LECA
1993,7,20,A,R,3.9,43,LECA
1993,7,20,A,L,4.5,35,LECA
1993,7,20,A,R,4.7,1,SYAU
1993,7,20,A,L,4.7,29,LECA
1993,7,20,A,L,5.2,28,LECA
1993,7,20,A,L,5.3,31,LECA
1993,7,20,B,R,6.5,20,LECA
1993,7,20,B,R,7,20,LECA
1993,7,20,B,L,7.3,35,LECA
1993,7,20,B,L,7.9,18,LECA
1993,7,20,B,L,8.8,16,LECA
1993,7,20,B,R,8.9,43,LECA
1993,7,20,B,C,9.6,0,LECA
1993,7,20,B,C,9.7,0,LECA
1993,7,20,C,L,10.5,7,LECA
1993,7,20,C,R,12,2,LECA
1993,7,20,C,L,12.2,1,SYAU
1993,7,20,C,R,12.7,43,LECA
1993,7,20,C,R,12.9,0,LECA
1993,7,20,D,R,17.4,15,LECA
1993,7,20,D,R,17.6,6,LECA
1993,7,20,D,L,19,12,LECA
1993,7,20,D,L,19.7,2,LECA
1993,7,20,D,L,19.8,5,LECA
1993,7,20,D,R,20.1,25,LECA
1993,7,20,D,L,20.9,1,LECA
1993,7,20,D,R,21,7,LECA
1993,7,20,D,R,21,10,LECA
1993,10,27,A,L,1.1,2,LECA
1993,10,27,A,L,3.2,1,LECA
1993,10,27,A,R,4.1,6,LECA
1993,10,27,A,R,4.8,68,LECA
1993,10,27,B,L,6.7,9,LECA
1993,10,27,B,L,6.9,1,LECA
1993,10,27,B,R,7.2,25,LECA
1993,10,27,B,L,7.8,15,SYAU
1993,10,27,B,L,8.5,37,LECA
1993,10,27,B,L,9.1,44,LECA
1993,10,27,B,L,9.1,48,LECA
1993,10,27,B,L,9.6,2,LECA
1993,10,27,C,L,11.3,62,LECA
1993,10,27,C,L,11.7,75,LECA
1993,10,27,C,L,11.8,16,LECA
1993,10,27,C,C,12.6,0,LECA
1993,10,27,C,R,13.1,1,LECA
1993,10,27,D,R,16.2,72,LECA
1993,10,27,D,R,16.6,56,LECA
1993,10,27,D,R,16.6,55,LECA
1993,10,27,D,R,16.9,12,LECA
1993,10,27,D,R,17.1,68,LECA
1993,10,27,D,R,17.7,75,LECA
1993,10,27,D,L,18.6,53,LECA
1993,10,27,D,R,19.3,29,LECA
1993,10,27,D,L,20.4,6,LECA
1993,10,27,D,C,20.5,0,LECA
1993,10,27,D,L,20.6,11,LECA
1993,10,27,D,L,21.2,20,LECA
1993,10,27,D,R,21.6,12,LECA
1993,10,27,D,R,21.6,13,LECA
1994,1,26,A,R,3.3,20,LECA
1994,1,26,A,C,3.7,0,LECA
1994,1,26,A,L,5.7,56,LECA
1994,1,26,A,L,5.7,77,LECA
1994,1,26,B,R,6.7,51,LECA
1994,1,26,B,R,7.3,3,LECA
1994,1,26,B,R,7.4,36,LECA
1994,1,26,B,R,9.3,51,LECA
1994,1,26,C,R,10.2,15,LECA
1994,1,26,C,R,11.8,29,LECA
1994,1,26,C,L,12.1,15,SYAU
1994,1,26,C,L,13,18,LECA
1994,1,26,D,L,19.8,54,LECA
1994,4,19,A,R,0.15,0,LECA
1994,4,19,A,L,0.4,31,LECA
1994,4,19,A,L,1,11,LECA
1994,4,19,A,R,1.6,9,LECA
1994,4,19,A,L,5.3,52,LECA
1994,4,19,A,L,5.7,58,LECA
1994,4,19,B,R,7.1,30,LECA
1994,4,19,B,L,7.3,32,LECA
1994,4,19,B,L,7.5,17,LECA
1994,4,19,B,L,7.8,0,LECA
1994,4,19,B,L,8.6,33,LECA
1994,4,19,B,R,9.6,77,LECA
1994,4,19,B,R,9.9,12,LECA
1994,4,19,C,L,10.2,3,SYAU
1994,4,19,C,L,10.9,22,SYAU
1994,4,19,C,L,12.2,2,LECA
1994,4,19,C,R,12.6,2,LECA
1994,4,19,C,R,12.9,47,LECA
1994,4,19,C,L,12.9,64,LECA
1994,4,19,C,R,13,35,LECA
1994,4,19,C,L,13.1,1,LECA
1994,4,19,C,C,13.2,0,LECA
1994,4,19,C,R,13.4,64,LECA
1994,4,19,C,R,13.6,3,LECA
1994,4,19,C,R,14,4,LECA
1994,4,19,C,R,14,3,LECA
1994,4,19,C,R,14,44,LECA
1994,4,19,C,L,14.2,26,LECA
1994,4,19,D,L,16.2,2,LECA
1994,4,19,D,R,16.2,70,LECA
1994,4,19,D,L,16.6,27,LECA
1994,4,19,D,L,16.6,27,LECA
1994,4,19,D,L,16.9,51,LECA
1994,4,19,D,L,16.9,64,LECA
1994,4,19,D,L,16.9,64,LECA
1994,4,19,D,L,16.9,21,LECA
1994,4,19,D,L,17.2,5,LECA
1994,4,19,D,R,17.3,31,LECA
1994,4,19,D,L,17.6,2,LECA
1994,4,19,D,R,17.6,17,LECA
1994,4,19,D,R,17.6,23,LECA
1994,4,19,D,R,17.7,50,SYAU
1994,4,19,D,L,18,2,LECA
1994,4,19,D,R,18,2,LECA
1994,4,19,D,L,18.5,49,LECA
1994,4,19,D,R,18.7,48,LECA
1994,4,19,D,R,19.1,39,LECA
1994,4,19,D,L,19.6,3,LECA
1994,4,19,D,L,20.2,12,LECA
1994,4,19,D,L,20.4,4,LECA
1994,4,19,D,L,20.8,9,LECA
1994,4,19,D,R,20.8,9,LECA
1994,4,19,D,L,21.2,5,LECA
1994,4,19,D,L,21.2,40,LECA
1994,8,1,A,R,0.2,36,LECA
1994,8,1,A,R,0.2,20,LECA
1994,8,1,A,L,0.7,1,LECA
1994,8,1,A,R,1.3,3,LECA
1994,8,1,A,R,1.9,1,LECA
1994,8,1,A,R,3.1,41,LECA
1994,8,1,A,R,4.8,3,LECA
1994,8,1,A,R,5,59,LECA
1994,8,1,A,L,5.4,42,LECA
1994,8,1,A,R,5.7,35,LECA
1994,8,1,B,L,7.1,50,LECA
1994,8,1,B,R,7.5,10,LECA
1994,8,1,B,L,7.8,34,LECA
1994,8,1,B,R,8.2,29,LECA
1994,8,1,B,L,8.7,49,LECA
1994,8,1,B,C,8.9,0,LECA
1994,8,1,B,L,9.9,21,LECA
1994,8,1,C,R,10.7,57,LECA
1994,8,1,C,R,12.7,32,LECA
1994,8,1,C,R,12.9,13,LECA
1994,8,1,C,L,12.9,3,LECA
1994,8,1,C,R,13.1,43,LECA
1994,10,18,A,R,0.3,1,LECA
1994,10,18,A,C,1,0,LECA
1994,10,18,A,L,1.6,3,LECA
1994,10,18,A,L,5.5,2,LECA
1994,10,18,B,R,6.8,9,LECA
1994,10,18,B,L,7.1,8,LECA
1994,10,18,B,R,7.9,3,LECA
1994,10,18,B,R,8.1,20,LECA
1994,10,18,B,R,8.3,19,LECA
1994,10,18,B,R,8.7,19,LECA
1994,10,18,B,R,8.7,47,LECA
1994,10,18,C,R,12.7,9,LECA
1994,10,18,C,L,14,18,LECA
1994,10,18,D,L,16.4,17,LECA
1994,10,18,D,L,16.6,8,LECA
1994,10,18,D,R,17.7,3,LECA
1994,10,18,D,L,18,7,LECA
1994,10,18,D,R,19,31,LECA
1994,10,18,D,C,20.5,0,LECA
1994,10,18,D,R,20.5,12,LECA
1994,10,18,D,R,20.6,16,LECA
1995,1,23,A,R,3.9,21,LECA
1995,1,23,A,L,4.7,2,LECA
1995,1,23,B,R,6.4,19,SYAU
1995,1,23,B,R,9.3,26,LECA
1995,1,23,B,R,9.3,29,LECA
1995,1,23,B,R,9.4,34,LECA
1995,1,23,C,R,9.9,37,LECA
1995,1,23,C,R,10.5,2,LECA
1995,1,23,C,R,11.1,29,LECA
1995,1,23,C,L,13.3,23,LECA
1995,1,23,C,L,15.8,4,LECA
1995,1,23,D,R,16.9,19,LECA
1995,1,23,D,L,18.2,8,LECA
1995,1,23,D,R,18.2,17,LECA
1995,1,23,D,L,18.2,2,LECA
1995,1,23,D,R,18.2,2,LECA
1995,1,23,D,L,20,11,LECA
1995,4,25,A,R,0.1,5,LECA
1995,4,25,A,L,0.4,3,LECA
1995,4,25,A,R,0.6,27,LECA
1995,4,25,A,R,0.9,1,LECA
1995,4,25,A,R,0.9,18,LECA
1995,4,25,A,R,1,13,LECA
1995,4,25,A,L,1.4,20,LECA
1995,4,25,A,L,3.5,2,LECA
1995,4,25,A,R,4.1,11,LECA
1995,4,25,A,L,4.6,2,LECA
1995,4,25,A,R,4.6,2,LECA
1995,4,25,A,L,4.6,5,LECA
1995,4,25,B,L,6,0,LECA
1995,4,25,B,R,6.4,4,LECA
1995,4,25,B,R,7.1,12,LECA
1995,4,25,B,R,7.2,14,LECA
1995,4,25,B,R,7.2,14,LECA
1995,4,25,B,R,8.2,16,LECA
1995,4,25,B,R,8.6,3,LECA
1995,4,25,B,R,9.3,8,SYAU
1995,4,25,B,R,9.35,5,LECA
1995,4,25,B,R,9.35,12,LECA
1995,4,25,B,R,9.4,46,LECA
1995,4,25,C,L,10.9,3,LECA
1995,4,25,C,R,12.2,2,LECA
1995,4,25,C,R,12.4,3,LECA
1995,4,25,C,L,12.4,26,LECA
1995,4,25,C,L,12.4,26,LECA
1995,4,25,C,L,12.4,28,LECA
1995,4,25,C,L,12.4,28,LECA
1995,4,25,C,L,12.4,30,LECA
1995,4,25,C,L,12.4,30,LECA
1995,4,25,C,L,12.5,27,LECA
1995,4,25,C,L,12.6,4,LECA
1995,4,25,C,R,12.55,27,LECA
1995,4,25,C,R,12.6,18,LECA
1995,4,25,C,R,12.6,21,LECA
1995,4,25,C,C,12.7,0,LECA
1995,4,25,C,R,12.8,2,LECA
1995,4,25,C,L,13.1,18,LECA
1995,4,25,C,L,13.2,30,SYAU
1995,4,25,C,L,13.2,30,SYAU
1995,4,25,C,L,13.25,20,LECA
1995,4,25,C,L,13.6,5,LECA
1995,4,25,C,L,14.2,11,LECA
1995,4,25,C,L,14.2,6,LECA
1995,4,25,C,R,15.4,2,LECA
1995,4,25,C,L,15.8,50,LECA
1995,4,25,D,R,16,26,LECA
1995,4,25,D,L,16.05,2,LECA
1995,4,25,D,L,16.6,9,LECA
1995,4,25,D,R,17.1,14,LECA
1995,4,25,D,L,17.8,41,LECA
1995,4,25,D,L,17.85,20,LECA
1995,4,25,D,L,18,25,LECA
1995,4,25,D,L,18.1,13,LECA
1995,4,25,D,L,18.1,20,LECA
1995,4,25,D,L,18.4,24,LECA
1995,4,25,D,L,18.6,25,LECA
1995,4,25,D,L,20.3,2,LECA
1995,4,25,D,R,20.5,3,LECA
1995,8,8,A,R,0.2,2,LECA
1995,8,8,A,R,0.4,10,LECA
1995,8,8,A,R,1.2,19,LECA
1995,8,8,A,L,1.3,25,LECA
1995,8,8,A,L,4,39,LECA
1995,8,8,A,R,4.1,2,LECA
1995,8,8,A,L,4.2,2,LECA
1995,8,8,A,R,4.7,3,LECA
1995,8,8,A,R,4.8,1,LECA
1995,8,8,B,L,7,2,LECA
1995,8,8,B,L,8.8,9,LECA
1995,8,8,B,R,9,17,LECA
1995,8,8,B,R,9.2,26,LECA
1995,8,8,B,C,9.3,0,LECA
1995,8,8,C,R,10.1,23,LECA
1995,8,8,C,R,10.5,24,LECA
1995,8,8,C,L,10.5,7,LECA
1995,8,8,C,L,10.5,7,LECA
1995,8,8,C,R,10.8,16,LECA
1995,8,8,C,L,10.9,30,LECA
1995,8,8,C,R,12.4,17,SYAU
1995,8,8,C,L,12.6,49,LECA
1995,8,8,C,R,12.7,13,LECA
1995,8,8,C,L,12.9,8,SYAU
1995,8,8,C,L,13.9,14,LECA
1995,8,8,C,L,13.9,15,LECA
1995,8,8,C,L,14.3,7,LECA
1995,8,8,D,R,16,11,LECA
1995,8,8,D,L,16.3,8,LECA
1995,8,8,D,R,16.4,2,LECA
1995,8,8,D,R,16.9,7,LECA
1995,8,8,D,L,17.5,2,LECA
1995,8,8,D,R,17.6,9,LECA
1995,8,8,D,R,17.6,9,LECA
1995,8,8,D,L,17.6,5,SYAU
1995,8,8,D,L,17.8,3,LECA
1995,8,8,D,L,18,2,LECA
1995,8,8,D,R,19.5,14,LECA
1995,8,8,D,R,20,12,LECA
1995,8,8,D,L,20.5,4,LECA
1995,8,8,D,R,20.9,2,LECA
1995,8,8,D,R,21.3,2,LECA
1995,10,17,A,R,0.2,9,LECA
1995,10,17,A,R,1.6,54,LECA
1995,10,17,A,R,3.4,11,LECA
1995,10,17,A,L,3.7,41,LECA
1995,10,17,A,R,3.8,41,LECA
1995,10,17,A,L,4,3,LECA
1995,10,17,A,R,4.6,36,LECA
1995,10,17,A,R,4.6,37,LECA
1995,10,17,A,L,4.65,60,LECA
1995,10,17,A,L,5,20,SYAU
1995,10,17,A,R,5.1,19,LECA
1995,10,17,A,L,5.3,3,LECA
1995,10,17,A,L,5.7,12,SYAU
1995,10,17,B,R,5.8,19,SYAU
1995,10,17,B,L,6.9,5,LECA
1995,10,17,B,R,8,73,LECA
1995,10,17,B,R,9.1,32,LECA
1995,10,17,C,L,10.7,36,LECA
1995,10,17,C,R,11.1,68,LECA
1995,10,17,C,R,11.1,69,LECA
1995,10,17,C,L,11.6,7,LECA
1995,10,17,C,L,11.8,5,LECA
1995,10,17,C,L,12,4,LECA
1995,10,17,C,L,12.01,5,LECA
1995,10,17,C,L,12.02,6,LECA
1995,10,17,C,L,12.5,6,LECA
1995,10,17,C,L,12.7,20,LECA
1995,10,17,C,R,12.8,19,LECA
1995,10,17,C,R,13.4,20,LECA
1995,10,17,C,R,13.9,26,LECA
1995,10,17,C,L,14.3,38,LECA
1995,10,17,C,L,14.4,73,LECA
1995,10,17,C,L,15,79,LECA
1995,10,17,C,L,15.3,37,LECA
1995,10,17,D,R,16.9,2,LECA
1995,10,17,D,L,17.2,21,SYAU
1995,10,17,D,L,17.4,42,LECA
1995,10,17,D,R,17.6,34,LECA
1995,10,17,D,L,17.7,1,SYAU
1995,10,17,D,L,17.7,56,LECA
1995,10,17,D,R,17.8,26,LECA
1995,10,17,D,R,18.1,27,LECA
1995,10,17,D,L,18.1,34,LECA
1995,10,17,D,L,18.6,2,LECA
1995,10,17,D,L,18.7,7,LECA
1995,10,17,D,L,19,15,LECA
1995,10,17,D,R,19.2,1,LECA
1995,10,17,D,R,19.2,3,LECA
1995,10,17,D,L,20.1,16,LECA
1995,10,17,D,L,20.6,3,LECA
1995,10,17,D,L,20.6,13,LECA
1996,1,29,A,R,0.4,14,LECA
1996,1,29,A,L,3.5,2,LECA
1996,1,29,A,L,4.9,69,LECA
1996,1,29,A,R,5.1,25,LECA
1996,1,29,A,R,5.1,37,LECA
1996,1,29,A,L,5.2,57,LECA
1996,1,29,B,L,7,32,LECA
1996,1,29,B,L,8.8,44,LECA
1996,1,29,C,L,10.1,3,LECA
1996,1,29,C,L,10.3,66,LECA
1996,1,29,C,R,12.6,2,LECA
1996,1,29,C,L,12.8,5,LECA
1996,1,29,C,L,12.85,24,LECA
1996,1,29,C,L,12.85,24,LECA
1996,1,29,D,L,16.5,18,LECA
1996,1,29,D,L,16.5,88,LECA
1996,1,29,D,L,16.7,33,LECA
1996,1,29,D,L,19.8,53,LECA
1996,5,7,A,R,0.2,8,LECA
1996,5,7,A,R,0.2,8,LECA
1996,5,7,A,R,0.6,26,LECA
1996,5,7,A,R,0.9,21,LECA
1996,5,7,A,L,1,19,LECA
1996,5,7,A,R,1.2,6,LECA
1996,5,7,A,L,1.3,6,LECA
1996,5,7,A,L,1.5,30,LECA
1996,5,7,A,R,1.8,32,SYAU
1996,5,7,A,L,2.2,2,LECA
1996,5,7,A,R,2.3,27,LECA
1996,5,7,A,L,2.8,17,LECA
1996,5,7,A,R,3.1,7,LECA
1996,5,7,A,L,3.1,2,LECA
1996,5,7,A,L,3.2,1,LECA
1996,5,7,A,R,3.7,22,LECA
1996,5,7,A,R,3.8,3,LECA
1996,5,7,A,L,3.85,2,SYAU
1996,5,7,A,R,4.9,23,LECA
1996,5,7,A,L,5.3,5,LECA
1996,5,7,B,L,7.2,31,LECA
1996,5,7,B,L,9.3,29,LECA
1996,5,7,B,R,9.4,46,LECA
1996,5,7,B,R,9.6,49,LECA
1996,5,7,B,R,7.2,31,LECA
1996,5,7,C,L,10.5,39,LECA
1996,5,7,C,L,12.2,27,SYAU
1996,5,7,C,L,12.4,2,LECA
1996,5,7,C,R,12.8,23,LECA
1996,5,7,C,R,14.3,17,LECA
1996,5,7,C,L,14.4,29,LECA
1996,5,7,C,L,14.4,39,LECA
1996,5,7,C,R,14.8,61,LECA
1996,5,7,C,R,15.4,1,LECA
1996,5,7,D,L,16.8,2,LECA
1996,5,7,D,L,17.9,2,LECA
1996,5,7,D,R,18.3,2,LECA
1996,5,7,D,L,18.8,2,LECA
1996,5,7,D,L,18.9,2,LECA
1996,5,7,D,L,19,2,LECA
1996,5,7,D,R,20,2,LECA
1996,5,7,D,L,20.2,2,LECA
1996,5,7,D,R,20.3,2,LECA
1996,5,7,D,L,20.6,2,LECA
1996,7,10,A,L,0.1,27,LECA
1996,7,10,A,R,0.8,45,LECA
1996,7,10,A,L,1,2,LECA
1996,7,10,A,R,1.4,32,LECA
1996,7,10,A,R,2.7,3,LECA
1996,7,10,A,L,3.1,41,LECA
1996,7,10,A,R,3.9,3,LECA
1996,7,10,A,L,4.6,4,LECA
1996,7,10,A,R,4.7,42,LECA
1996,7,10,A,L,5,5,LECA
1996,7,10,A,L,5.1,36,LECA
1996,7,10,A,L,5.2,32,LECA
1996,7,10,B,R,6,15,LECA
1996,7,10,B,L,7.6,30,LECA
1996,7,10,B,L,7.9,1,LECA
1996,7,10,B,L,8.7,12,LECA
1996,7,10,C,L,10.6,31,LECA
1996,7,10,C,R,11,30,LECA
1996,7,10,C,R,11.9,47,LECA
1996,7,10,C,L,12.7,16,SYAU
1996,7,10,C,L,12.75,5,LECA
1996,7,10,C,R,13,29,LECA
1996,7,10,C,L,13.3,11,SYAU
1996,7,10,C,L,15.9,37,LECA
1996,7,10,C,L,15.95,5,LECA
1996,7,10,D,R,16.1,12,LECA
1996,7,10,D,L,16.7,31,LECA
1996,7,10,D,L,16.8,25,LECA
1996,7,10,D,L,18,3,LECA
1996,7,10,D,R,20.1,5,LECA
1996,7,10,D,R,20.1,16,LECA
1996,10,23,A,L,1.4,37,SYAU
1996,10,23,A,R,4,3,LECA
1996,10,23,A,R,4.6,2,LECA
1996,10,23,B,L,7.2,19,SYAU
1996,10,23,B,L,7.4,2,LECA
1996,10,23,B,L,7.8,3,LECA
1996,10,23,B,R,8.9,3,LECA
1996,10,23,B,R,9.2,25,LECA
1996,10,23,B,L,9.3,40,LECA
1996,10,23,B,L,9.3,39,LECA
1996,10,23,B,L,9.3,41,LECA
1996,10,23,C,L,9.8,25,LECA
1996,10,23,C,R,10.6,74,LECA
1996,10,23,C,L,12.4,35,LECA
1996,10,23,C,L,12.4,34,LECA
1996,10,23,C,L,12.4,36,LECA
1996,10,23,C,R,12.6,17,LECA
1996,10,23,C,L,13.9,3,LECA
1996,10,23,D,R,16.3,18,LECA
1996,10,23,D,R,18,18,LECA
1996,10,23,D,R,18.2,28,LECA
1996,10,23,D,L,18.5,2,LECA
1996,10,23,D,L,19.1,19,LECA
1996,10,23,D,L,19.9,1,LECA
1996,10,23,D,L,20.4,21,LECA
1996,10,23,D,R,20.4,8,LECA
1996,10,23,D,R,20.4,8,LECA
1997,1,28,A,R,4.6,34,LECA
1997,1,28,B,R,5.8,19,LECA
1997,1,28,B,R,6.9,29,LECA
1997,1,28,B,L,8.7,32,SYAU
1997,1,28,B,L,8.8,43,LECA
1997,1,28,C,R,10.1,26,SYAU
1997,1,28,C,R,11,35,LECA
